Component,Sub-component,Variable,Measure,Country,ISO Code,Year,val
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Tonga,TON,2009,118.8
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Trinidad and Tobago,TTO,2009,776.6
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Tuvalu,TUV,2009,330.4
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Uganda,UGA,2009,44.37
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,United Kingdom,GBR,2009,3830.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,United Republic of Tanzania,TZA,2009,34.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Vanuatu,VUT,2009,82.81
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Zambia,ZMB,2009,58.61
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Antigua and Barbuda,ATG,2010,724.1
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Australia,AUS,2010,4948.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Bahamas,BHS,2010,1444.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Bangladesh,BGD,2010,20.62
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Barbados,BRB,2010,1114.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Belize,BLZ,2010,244.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Botswana,BWA,2010,389.6
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Brunei Darussalam,BRN,2010,796.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Cameroon,CMR,2010,50.03
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Canada,CAN,2010,5062.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Cyprus,CYP,2010,2045.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Dominica,DMA,2010,369.8
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Eswatini,SWZ,2010,343.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Fiji,FJI,2010,127.7
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Gabon,GAB,2010,206.9
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Gambia,GMB,2010,33.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Ghana,GHA,2010,80.58
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Grenada,GRD,2010,374.5
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Guyana,GUY,2010,162.7
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,India,IND,2010,44.8
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Jamaica,JAM,2010,254.7
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Kenya,KEN,2010,58.82
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Kiribati,KIR,2010,133.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Lesotho,LSO,2010,88.62
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Malawi,MWI,2010,33.99
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Malaysia,MYS,2010,285.6
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Maldives,MDV,2010,608.9
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Malta,MLT,2010,1734.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Mauritius,MUS,2010,357.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Mozambique,MOZ,2010,26.26
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Namibia,NAM,2010,519.6
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Nauru,NRU,2010,626.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,New Zealand,NZL,2010,3233.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Nigeria,NGA,2010,73.01
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Pakistan,PAK,2010,23.63
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Papua New Guinea,PNG,2010,39.35
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Rwanda,RWA,2010,47.97
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Saint Kitts and Nevis,KNA,2010,866.8
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Saint Lucia,LCA,2010,438.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Saint Vincent and the Grenadines,VCT,2010,281.9
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Samoa,WSM,2010,185.4
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Seychelles,SYC,2010,546.6
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Sierra Leone,SLE,2010,37.81
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Singapore,SGP,2010,1511.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Solomon Islands,SLB,2010,74.11
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,South Africa,ZAF,2010,621.4
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Sri Lanka,LKA,2010,105.1
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Togo,TGO,2010,30.55
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Tonga,TON,2010,166.6
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Trinidad and Tobago,TTO,2010,825.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Tuvalu,TUV,2010,465.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Uganda,UGA,2010,51.89
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,United Kingdom,GBR,2010,3892.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,United Republic of Tanzania,TZA,2010,37.18
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Vanuatu,VUT,2010,99.28
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Zambia,ZMB,2010,57.67
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Antigua and Barbuda,ATG,2011,717.3
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Australia,AUS,2011,5877.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Bahamas,BHS,2011,1442.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Bangladesh,BGD,2011,22.77
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Barbados,BRB,2011,1163.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Belize,BLZ,2011,252.7
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Botswana,BWA,2011,427.7
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Brunei Darussalam,BRN,2011,864.6
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Cameroon,CMR,2011,58.33
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Canada,CAN,2011,5402.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Cyprus,CYP,2011,2115.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Dominica,DMA,2011,387.1
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Eswatini,SWZ,2011,365.3
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Fiji,FJI,2011,140.9
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Gabon,GAB,2011,261.4
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Gambia,GMB,2011,31.05
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Ghana,GHA,2011,91.68
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Grenada,GRD,2011,403.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Guyana,GUY,2011,186.1
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,India,IND,2011,48.18
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Jamaica,JAM,2011,274.1
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Kenya,KEN,2011,57.02
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Kiribati,KIR,2011,141.5
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Lesotho,LSO,2011,118.7
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Malawi,MWI,2011,39.29
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Malaysia,MYS,2011,343.5
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Maldives,MDV,2011,588.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Malta,MLT,2011,1960.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Mauritius,MUS,2011,385.8
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Mozambique,MOZ,2011,30.43
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Namibia,NAM,2011,565.4
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Nauru,NRU,2011,672.3
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,New Zealand,NZL,2011,3656.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Nigeria,NGA,2011,80.24
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Pakistan,PAK,2011,25.02
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Papua New Guinea,PNG,2011,52.49
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Rwanda,RWA,2011,51.65
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Saint Kitts and Nevis,KNA,2011,920.5
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Saint Lucia,LCA,2011,463.8
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Saint Vincent and the Grenadines,VCT,2011,276.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Samoa,WSM,2011,211.9
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Seychelles,SYC,2011,560.4
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Sierra Leone,SLE,2011,49.6
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Singapore,SGP,2011,1700.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Solomon Islands,SLB,2011,95.44
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,South Africa,ZAF,2011,686.9
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Sri Lanka,LKA,2011,115.5
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Togo,TGO,2011,34.41
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Tonga,TON,2011,193.4
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Trinidad and Tobago,TTO,2011,873.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Tuvalu,TUV,2011,501.5
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Uganda,UGA,2011,55.21
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,United Kingdom,GBR,2011,4140.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,United Republic of Tanzania,TZA,2011,37.75
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Vanuatu,VUT,2011,113.8
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Zambia,ZMB,2011,64.32
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Antigua and Barbuda,ATG,2012,753.5
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Australia,AUS,2012,6039.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Bahamas,BHS,2012,1519.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Bangladesh,BGD,2012,23.44
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Barbados,BRB,2012,1295.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Belize,BLZ,2012,247.8
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Botswana,BWA,2012,418.8
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Brunei Darussalam,BRN,2012,869.4
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Cameroon,CMR,2012,56.96
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Canada,CAN,2012,5521.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Cyprus,CYP,2012,1899.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Dominica,DMA,2012,407.4
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Eswatini,SWZ,2012,340.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Fiji,FJI,2012,153.6
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Gabon,GAB,2012,225.1
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Gambia,GMB,2012,29.56
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Ghana,GHA,2012,81.95
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Grenada,GRD,2012,413.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Guyana,GUY,2012,201.9
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,India,IND,2012,48.45
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Jamaica,JAM,2012,260.9
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Kenya,KEN,2012,64.48
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Kiribati,KIR,2012,146.6
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Lesotho,LSO,2012,126.1
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Malawi,MWI,2012,32.54
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Malaysia,MYS,2012,371.8
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Maldives,MDV,2012,647.1
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Malta,MLT,2012,1899.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Mauritius,MUS,2012,387.1
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Mozambique,MOZ,2012,35.25
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Namibia,NAM,2012,550.7
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Nauru,NRU,2012,873.8
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,New Zealand,NZL,2012,3855.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Nigeria,NGA,2012,87.9
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Pakistan,PAK,2012,25.6
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Papua New Guinea,PNG,2012,70.28
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Rwanda,RWA,2012,57.26
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Saint Kitts and Nevis,KNA,2012,880.2
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Saint Lucia,LCA,2012,456.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Saint Vincent and the Grenadines,VCT,2012,298.8
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Samoa,WSM,2012,197.0
Functions,Financing,Current health expenditure (CHE) ,per capita in US$,Seychelles,SYC,2012,666.5
